City,Hotel Name,Value,Cleanliness,Room,Location,Service,Overall
new-york-city,usa new york city carvi hotel new york,0.0,3.57,0.0,5.0,5.0,2.714
new-york-city,usa new york city casablanca hotel,1.14,4.93,3.75,5.0,5.0,3.964
new-york-city,usa new york city chambers hotel,0.0,5.0,5.0,5.0,5.0,4.0
new-york-city,usa new york city chelsea lodge,2.21,4.91,0.0,5.0,5.0,3.4240000000000004
new-york-city,usa new york city chelsea pines inn,2.2,4.73,0.0,5.0,5.0,3.386
new-york-city,usa new york city chelsea savoy hotel,1.77,4.72,0.0,5.0,5.0,3.2980000000000005
new-york-city,usa new york city city club hotel,2.27,4.06,0.0,5.0,5.0,3.2659999999999996
new-york-city,usa new york city clarion collection the solita soho hotel,2.14,4.45,0.0,5.0,0.0,2.318
new-york-city,usa new york city club quarters downtown,1.34,4.92,4.09,4.74,1.67,3.3519999999999994
new-york-city,usa new york city club quarters midtown,3.28,4.64,0.0,5.0,5.0,3.5840000000000005
new-york-city,usa new york city club quarters rockefeller center,0.33,4.84,0.0,5.0,5.0,3.034
new-york-city,usa new york city comfort inn chelsea,2.3,4.23,0.0,4.84,0.0,2.274
new-york-city,usa new york city comfort inn manhattan,2.54,4.44,0.0,4.78,5.0,3.3520000000000003
new-york-city,usa new york city comfort inn manhattan bridge,3.33,4.47,0.0,5.0,5.0,3.56
new-york-city,usa new york city comfort inn midtown,2.16,4.88,0.0,5.0,5.0,3.408
new-york-city,usa new york city comfort inn midtown manhattan,0.45,3.46,0.0,5.0,0.0,1.782
new-york-city,usa new york city comfort inn midtown west convention center,3.5,5.0,2.5,5.0,5.0,4.2
new-york-city,usa new york city comfort inn times square,2.65,4.71,0.0,4.68,5.0,3.408
new-york-city,usa new york city cooper square hotel,1.0,3.24,0.0,3.89,5.0,2.6260000000000003
new-york-city,usa new york city cosmopolitan hotel tribeca,2.12,4.85,0.0,4.81,4.09,3.174
new-york-city,usa new york city courtyard by marriott new york manhattan times square south,0.48,4.89,0.56,5.0,5.0,3.186
new-york-city,usa new york city courtyard by marriott new york manhattan upper east side,1.0,4.62,5.0,5.0,5.0,4.1240000000000006
new-york-city,usa new york city courtyard new york manhattan fifth avenue,2.14,4.78,0.0,5.0,5.0,3.3840000000000003
new-york-city,usa new york city courtyard new york manhattan midtown east,0.81,5.0,3.89,5.0,5.0,3.9400000000000004
new-york-city,usa new york city crosby street hotel,0.0,5.0,0.0,0.0,0.0,1.0
new-york-city,usa new york city crowne plaza times square manhattan,0.0,4.34,1.79,5.0,4.23,3.072
new-york-city,usa new york city da vinci hotel,2.74,4.88,0.0,5.0,5.0,3.524
new-york-city,usa new york city doubletree guest suites times square,0.0,4.61,3.24,4.89,5.0,3.5480000000000005
new-york-city,usa new york city doubletree hotel chelsea new york city,1.67,4.58,0.0,5.0,0.0,2.25
new-york-city,usa new york city doubletree metropolitan hotel,1.83,4.17,0.0,5.0,5.0,3.2
new-york-city,usa new york city dream,0.94,4.19,0.0,5.0,1.67,2.3600000000000003
new-york-city,usa new york city duane street hotel,2.5,5.0,0.0,5.0,5.0,3.5
new-york-city,usa new york city dylan hotel,2.06,4.32,0.0,4.55,2.5,2.686
new-york-city,usa new york city eastgate tower,1.14,4.6,0.5,4.79,5.0,3.2060000000000004
new-york-city,usa new york city econo lodge times square,1.92,4.69,0.0,5.0,5.0,3.322
new-york-city,usa new york city embassy suites hotel new york city,0.44,4.8,2.58,4.93,5.0,3.55
new-york-city,usa new york city empire hotel,0.0,4.66,0.0,5.0,2.86,2.504
new-york-city,usa new york city envoy club,5.0,3.98,0.0,5.0,5.0,3.7960000000000003
new-york-city,usa new york city eurostars wall street,0.0,5.0,5.0,0.0,0.0,2.0
new-york-city,usa new york city excelsior hotel,1.27,4.67,3.18,4.88,3.18,3.436
new-york-city,usa new york city fairfield inn new york manhattan times square south,1.25,3.89,0.0,4.09,5.0,2.846
new-york-city,usa new york city fitzpatrick grand central hotel,0.0,4.86,2.27,5.0,5.0,3.4260000000000006
new-york-city,usa new york city fitzpatrick manhattan,0.0,4.25,3.33,5.0,5.0,3.5159999999999996
new-york-city,usa new york city flatotel,1.0,3.99,0.0,4.5,5.0,2.898
new-york-city,usa new york city four points by sheraton manhattan chelsea,1.76,4.48,2.0,5.0,5.0,3.6480000000000006
new-york-city,usa new york city four points by sheraton manhattan soho village,3.89,5.0,0.0,5.0,5.0,3.778
new-york-city,usa new york city four points by sheraton midtown times square,5.0,4.49,0.0,3.82,5.0,3.6620000000000004
new-york-city,usa new york city four seasons hotel new york,0.0,3.57,1.0,5.0,1.67,2.248
new-york-city,usa new york city gild hall,1.25,5.0,0.0,3.24,5.0,2.898
new-york-city,usa new york city gramercy park hotel,0.0,3.67,1.0,5.0,2.78,2.4899999999999998
new-york-city,usa new york city grand hyatt new york,0.0,4.31,3.24,4.87,5.0,3.4840000000000004
new-york-city,usa new york city greenwich hotel,0.0,5.0,0.0,5.0,5.0,3.0
new-york-city,usa new york city hampton inn 35th st empire state building,0.56,5.0,0.0,5.0,5.0,3.112
new-york-city,usa new york city hampton inn madison square garden,1.0,4.81,0.0,5.0,5.0,3.162
new-york-city,usa new york city hampton inn manhattan chelsea,0.48,4.62,2.0,4.71,5.0,3.3619999999999997
new-york-city,usa new york city hampton inn manhattan soho,1.9,5.0,5.0,5.0,5.0,4.38
new-york-city,usa new york city hampton inn manhattan times square south,0.0,5.0,0.0,3.89,5.0,2.778
new-york-city,usa new york city hampton inn new york seaport financial district,0.63,4.85,5.0,5.0,5.0,4.096
new-york-city,usa new york city helmsley middletowne hotel,0.45,3.67,2.14,5.0,5.0,3.252
new-york-city,usa new york city hilton club new york,0.0,5.0,0.0,0.0,0.0,1.0
new-york-city,usa new york city hilton garden inn chelsea,1.79,4.9,1.0,5.0,5.0,3.5380000000000003
new-york-city,usa new york city hilton garden inn new york west 35th,0.68,4.67,2.0,5.0,5.0,3.47
new-york-city,usa new york city hilton garden inn times square,1.46,4.85,3.89,5.0,5.0,4.04
new-york-city,usa new york city hilton garden inn tribeca,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
new-york-city,usa new york city hilton new york,0.0,4.52,2.08,4.84,5.0,3.2879999999999994
new-york-city,usa new york city hilton times square,0.0,4.64,2.14,5.0,5.0,3.3560000000000003
new-york-city,usa new york city holiday inn express new york city fifth ave,0.75,4.87,0.0,5.0,5.0,3.124
new-york-city,usa new york city holiday inn express new york city times square,3.33,4.33,0.0,5.0,0.0,2.532
new-york-city,usa new york city holiday inn express nyc madison square garden,2.45,4.74,0.0,5.0,5.0,3.438
new-york-city,usa new york city holiday inn manhattan downtown soho,2.08,4.32,1.67,5.0,5.0,3.614
new-york-city,usa new york city holiday inn midtown 57th st,1.62,4.08,0.56,4.56,4.58,3.08
new-york-city,usa new york city holiday inn nyc manhattan 6th avenue,0.33,4.87,0.0,5.0,5.0,3.04
new-york-city,usa new york city hotel 17,3.02,4.89,0.0,4.89,5.0,3.56
new-york-city,usa new york city hotel 31,2.59,4.77,0.0,5.0,5.0,3.472
new-york-city,usa new york city hotel 373,2.22,4.89,0.56,5.0,5.0,3.5340000000000003
new-york-city,usa new york city hotel 41 at times square,1.25,4.77,0.0,5.0,5.0,3.2039999999999997
new-york-city,usa new york city hotel 99,1.0,5.0,0.0,5.0,0.0,2.2
new-york-city,usa new york city hotel beacon,2.42,4.85,1.5,4.93,5.0,3.7399999999999998
new-york-city,usa new york city hotel chandler,0.69,4.94,0.38,4.62,5.0,3.1260000000000003
new-york-city,usa new york city hotel deauville,1.15,4.88,5.0,5.0,5.0,4.206
new-york-city,usa new york city hotel east houston,2.5,3.89,5.0,5.0,5.0,4.2780000000000005
new-york-city,usa new york city hotel elysee,1.41,4.81,3.0,5.0,3.57,3.558
new-york-city,usa new york city hotel gansevoort,0.0,3.86,3.0,5.0,4.44,3.2600000000000002
new-york-city,usa new york city hotel giraffe,0.64,4.93,3.67,5.0,5.0,3.848
new-york-city,usa new york city hotel grand union,2.35,4.51,0.0,5.0,5.0,3.372
new-york-city,usa new york city hotel indigo new york city chelsea,5.0,5.0,0.0,5.0,5.0,4.0
new-york-city,usa new york city hotel mela,2.45,4.84,3.46,5.0,5.0,4.15
new-york-city,usa new york city hotel metro,1.06,4.93,3.18,5.0,4.33,3.7
new-york-city,usa new york city hotel newton,2.25,4.79,0.0,4.84,4.41,3.258
new-york-city,usa new york city hotel on rivington,0.0,3.67,0.0,3.97,5.0,2.528
new-york-city,usa new york city hotel reserve,2.5,5.0,1.0,5.0,0.0,2.7
new-york-city,usa new york city hotel stanford,1.73,4.55,0.0,5.0,5.0,3.2560000000000002
new-york-city,usa new york city hotel st james,2.71,4.3,0.0,4.75,5.0,3.3519999999999994
new-york-city,usa new york city hotel wales,1.11,3.97,0.0,5.0,5.0,3.016
new-york-city,usa new york city hudson hotel,0.0,3.91,0.0,4.5,3.89,2.46
new-york-city,usa new york city ink48 a kimpton hotel,5.0,3.82,0.0,5.0,5.0,3.7640000000000002
new-york-city,usa new york city inn new york city,5.0,5.0,0.0,5.0,0.0,3.0
new-york-city,usa new york city intercontinental the barclay new york,0.0,4.01,3.75,4.8,3.67,3.2459999999999996
new-york-city,usa new york city jumeirah essex house,0.0,4.47,1.67,5.0,3.13,2.854
new-york-city,usa new york city kitano new york,0.0,4.87,5.0,4.57,4.09,3.7060000000000004
new-york-city,usa new york city lafayette house,5.0,5.0,0.0,5.0,0.0,3.0
new-york-city,usa new york city la quinta manhattan,1.41,4.21,3.18,4.74,5.0,3.7079999999999997
new-york-city,usa new york city le parker meridien,0.0,4.32,0.0,4.9,5.0,2.8440000000000003
new-york-city,usa new york city library hotel,0.22,5.0,1.67,5.0,5.0,3.378
new-york-city,usa new york city loews regency hotel,0.0,3.86,5.0,5.0,5.0,3.772
new-york-city,usa new york city lowell hotel,0.71,2.5,5.0,5.0,0.0,2.6420000000000003
new-york-city,usa new york city mandarin oriental new york,0.0,3.57,0.0,5.0,4.09,2.532
new-york-city,usa new york city milford plaza hotel,1.81,3.8,1.43,4.81,4.23,3.2159999999999997
new-york-city,usa new york city millenium hilton,0.0,4.55,3.15,4.86,5.0,3.5119999999999996
new-york-city,usa new york city millennium hotel broadway,0.0,4.41,0.77,5.0,5.0,3.036
new-york-city,usa new york city millennium un plaza hotel,0.07,4.42,1.67,5.0,5.0,3.232
new-york-city,usa new york city moderne hotel,1.13,4.78,0.0,5.0,5.0,3.182
new-york-city,usa new york city morgans hotel,0.0,4.14,0.0,5.0,5.0,2.8280000000000003
new-york-city,usa new york city murray hill east suites,2.91,4.73,1.25,4.77,1.67,3.066
new-york-city,usa new york city murray hill inn,1.79,4.72,0.0,4.78,5.0,3.258
new-york-city,usa new york city new york marriott downtown,0.68,4.44,0.45,4.82,4.17,2.912
new-york-city,usa new york city new york marriott east side,0.0,4.57,2.27,4.81,5.0,3.3299999999999996
new-york-city,usa new york city new york marriott marquis,0.0,4.6,4.58,4.79,5.0,3.7939999999999996
new-york-city,usa new york city new york palace hotel,0.0,4.67,3.5,5.0,5.0,3.6340000000000003
new-york-city,usa new york city night hotel,2.25,4.59,0.0,5.0,5.0,3.368
new-york-city,usa new york city novotel new york times square,0.15,4.46,0.0,5.0,5.0,2.9219999999999997
new-york-city,usa new york city off soho suites,2.33,4.21,0.0,5.0,5.0,3.308
new-york-city,usa new york city omni berkshire place,0.0,4.47,3.89,5.0,5.0,3.6719999999999997
new-york-city,usa new york city on the ave hotel,2.62,4.14,3.0,5.0,5.0,3.9519999999999995
new-york-city,usa new york city park 79 hotel,2.22,4.27,0.0,5.0,5.0,3.2980000000000005
new-york-city,usa new york city park central,0.0,3.84,0.24,5.0,2.78,2.372
new-york-city,usa new york city park south hotel,2.55,4.78,0.88,5.0,5.0,3.6420000000000003
new-york-city,usa new york city peninsula new york,0.0,5.0,5.0,5.0,5.0,4.0
new-york-city,usa new york city phillips club,0.0,5.0,0.0,0.0,0.0,1.0
new-york-city,usa new york city plaza athenee hotel,0.0,2.5,2.5,5.0,5.0,3.0
new-york-city,usa new york city radisson martinique on broadway,1.67,4.52,1.36,4.88,3.89,3.2640000000000002
new-york-city,usa new york city ramada eastside,1.38,4.88,3.75,5.0,5.0,4.002
new-york-city,usa new york city red roof inn manhattan,2.14,4.8,2.69,4.93,4.23,3.758
new-york-city,usa new york city renaissance new york hotel 57,1.0,5.0,0.0,5.0,5.0,3.2
new-york-city,usa new york city renaissance new york hotel times square,0.0,4.69,2.37,5.0,5.0,3.4120000000000004
new-york-city,usa new york city residence inn by marriott times square new york,2.74,4.89,1.45,4.89,5.0,3.7939999999999996
new-york-city,usa new york city ritz carlton battery park,0.0,4.18,0.71,4.72,4.0,2.722
new-york-city,usa new york city rockefeller center hotel,1.0,5.0,3.0,5.0,5.0,3.8
new-york-city,usa new york city roger smith hotel,2.04,3.79,3.75,5.0,5.0,3.9159999999999995
new-york-city,usa new york city roger williams hotel,1.91,4.81,0.45,5.0,5.0,3.434
new-york-city,usa new york city room mate grace,1.56,4.8,0.83,4.86,4.44,3.2980000000000005
new-york-city,usa new york city royalton hotel new york city,0.0,4.09,0.0,5.0,5.0,2.818
new-york-city,usa new york city salisbury hotel,3.37,4.96,3.13,4.9,4.23,4.118
new-york-city,usa new york city san carlos hotel,0.77,4.7,5.0,5.0,3.75,3.844
new-york-city,usa new york city seafarers international house,3.33,4.62,0.0,5.0,0.0,2.59
new-york-city,usa new york city sheraton new york hotel towers,0.0,3.63,0.0,4.83,5.0,2.692
new-york-city,usa new york city skyline hotel,2.48,4.44,0.0,4.89,2.14,2.79
new-york-city,usa new york city smyth hotel a thompson hotel,2.78,4.47,5.0,5.0,5.0,4.45
new-york-city,usa new york city sofitel new york,0.0,4.86,3.64,5.0,5.0,3.7
new-york-city,usa new york city soho grand hotel,0.0,3.62,1.11,5.0,5.0,2.946
new-york-city,usa new york city soho house new york,0.0,0.0,0.0,5.0,0.0,1.0
new-york-city,usa new york city stay,0.0,4.13,0.0,5.0,2.78,2.3819999999999997
new-york-city,usa new york city the alex hotel,0.0,4.61,0.0,5.0,5.0,2.9219999999999997
new-york-city,usa new york city the belvedere,0.32,4.5,1.96,5.0,5.0,3.3560000000000003
new-york-city,usa new york city the benjamin,0.0,4.65,2.65,5.0,4.38,3.336
new-york-city,usa new york city the blakely new york,0.0,4.64,0.38,5.0,5.0,3.004
new-york-city,usa new york city the bowery hotel,0.45,5.0,0.0,5.0,5.0,3.09
new-york-city,usa new york city the bryant park,0.0,4.41,2.08,5.0,5.0,3.2980000000000005
new-york-city,usa new york city the carlton,0.0,4.8,1.67,5.0,4.33,3.1599999999999997
new-york-city,usa new york city the carlyle a rosewood hotel,0.0,3.75,0.0,5.0,5.0,2.75
new-york-city,usa new york city the franklin,3.0,5.0,0.0,5.0,2.5,3.1
new-york-city,usa new york city the french quarters guest apartments,5.0,5.0,0.0,5.0,5.0,4.0
new-york-city,usa new york city the gem hotel chelsea,0.0,5.0,0.0,5.0,5.0,3.0
new-york-city,usa new york city the gem hotel midtown west,2.5,4.61,0.0,5.0,0.0,2.4219999999999997
new-york-city,usa new york city the gem hotel soho,3.75,5.0,0.0,5.0,5.0,3.75
new-york-city,usa new york city the grant hotel,5.0,4.29,0.0,5.0,5.0,3.8579999999999997
new-york-city,usa new york city the hampton inn times square north,1.52,4.82,4.23,5.0,5.0,4.114
new-york-city,usa new york city the helmsley carlton house,0.0,5.0,0.0,0.0,0.0,1.0
new-york-city,usa new york city the helmsley park lane,0.0,3.56,2.0,5.0,3.89,2.89
new-york-city,usa new york city the herald square hotel,2.61,4.72,2.5,4.8,4.09,3.7439999999999998
new-york-city,usa new york city the hotel 91,1.67,4.82,0.0,5.0,5.0,3.2980000000000005
new-york-city,usa new york city the hotel at times square,3.38,4.66,1.67,5.0,5.0,3.942
new-york-city,usa new york city the inn at irving place,0.0,1.67,5.0,5.0,5.0,3.3340000000000005
new-york-city,usa new york city the iroquois,0.96,4.94,0.88,5.0,5.0,3.3560000000000003
new-york-city,usa new york city the jane,3.24,5.0,0.0,5.0,5.0,3.6480000000000006
new-york-city,usa new york city the kimberly hotel,2.14,4.8,1.43,5.0,5.0,3.6739999999999995
new-york-city,usa new york city the lombardy,5.0,3.33,0.0,5.0,0.0,2.666
new-york-city,usa new york city the london nyc,0.0,4.21,0.0,5.0,3.75,2.592
new-york-city,usa new york city the lucerne hotel,0.97,4.8,2.0,5.0,5.0,3.554
new-york-city,usa new york city the manhattan club,0.0,4.13,0.0,4.6,0.0,1.746
new-york-city,usa new york city the mansfield,2.25,4.44,0.0,4.83,5.0,3.304
new-york-city,usa new york city the marcel at gramercy,1.67,4.34,1.15,4.77,5.0,3.386
new-york-city,usa new york city the maritime hotel,1.67,5.0,3.57,5.0,5.0,4.048
new-york-city,usa new york city the mark,0.0,0.0,0.0,1.67,0.0,0.33399999999999996
new-york-city,usa new york city the marmara manhattan luxury hotel residence,0.45,5.0,5.0,5.0,5.0,4.09
new-york-city,usa new york city the mave,3.0,4.7,0.0,5.0,5.0,3.54
new-york-city,usa new york city the mercer hotel,0.0,5.0,3.0,5.0,5.0,3.6
new-york-city,usa new york city the michelangelo hotel,0.22,4.76,3.18,5.0,5.0,3.632
new-york-city,usa new york city the milburn hotel,2.09,4.56,0.45,4.78,5.0,3.376
new-york-city,usa new york city the muse hotel new york a kimpton hotel,0.0,4.7,2.65,5.0,5.0,3.47
new-york-city,usa new york city the new yorker hotel,1.28,4.86,3.89,5.0,5.0,4.006
new-york-city,usa new york city the new york helmsley,0.6,4.74,3.57,5.0,4.0,3.582
new-york-city,usa new york city the pierre,0.0,4.0,5.0,5.0,5.0,3.8
new-york-city,usa new york city the plaza,0.0,3.46,0.0,5.0,5.0,2.692
new-york-city,usa new york city the pod hotel,1.19,4.75,0.0,5.0,3.57,2.902
new-york-city,usa new york city the premier,5.0,2.5,0.0,0.0,0.0,1.5
new-york-city,usa new york city the ritz carlton new york central park,0.0,5.0,0.0,5.0,5.0,3.0
new-york-city,usa new york city the roosevelt hotel,0.0,4.18,1.0,5.0,3.24,2.684
new-york-city,usa new york city the sherry netherland hotel,0.0,5.0,5.0,5.0,0.0,3.0
new-york-city,usa new york city the shoreham,0.81,4.39,0.0,5.0,3.75,2.79
new-york-city,usa new york city the standard new york,1.25,3.33,0.0,5.0,5.0,2.916
new-york-city,usa new york city the st regis hotel new york,0.0,3.33,3.57,5.0,5.0,3.38
new-york-city,usa new york city the surrey,0.0,2.69,5.0,5.0,5.0,3.5379999999999994
new-york-city,usa new york city the sylvan guest house,1.67,5.0,0.0,1.67,0.0,1.668
new-york-city,usa new york city the time,0.52,4.02,0.22,5.0,5.0,2.9519999999999995
new-york-city,usa new york city the waldorf astoria,0.0,3.39,1.09,4.77,5.0,2.85
new-york-city,usa new york city the westin new york at times square,0.0,4.56,3.57,5.0,5.0,3.626
new-york-city,usa new york city thirty thirty hotel,1.44,3.83,0.0,4.77,3.75,2.758
new-york-city,usa new york city thompson les,0.56,4.0,0.0,5.0,2.5,2.412
new-york-city,usa new york city travel inn hotel new york,2.09,4.84,0.0,5.0,4.0,3.186
new-york-city,usa new york city tribeca grand hotel,0.0,4.17,3.57,5.0,5.0,3.5480000000000005
new-york-city,usa new york city trump international hotel and tower,0.0,3.71,5.0,3.5,5.0,3.442
new-york-city,usa new york city tudor hotel at the united nations,0.0,4.56,2.14,4.76,5.0,3.2920000000000003
new-york-city,usa new york city vincci avalon,1.39,4.87,2.33,5.0,5.0,3.718
new-york-city,usa new york city waldorf towers,1.36,3.89,5.0,5.0,5.0,4.05
new-york-city,usa new york city wall street inn,2.0,4.68,0.0,5.0,5.0,3.336
new-york-city,usa new york city warwick new york hotel,0.33,4.32,1.36,5.0,5.0,3.2020000000000004
new-york-city,usa new york city washington jefferson hotel,3.09,4.51,0.0,4.84,5.0,3.4879999999999995
new-york-city,usa new york city washington square hotel,0.83,4.64,0.0,5.0,5.0,3.094
new-york-city,usa new york city wellington hotel,1.0,4.16,0.0,4.78,3.67,2.7220000000000004
new-york-city,usa new york city west 57th street by hilton club,0.0,5.0,0.0,0.0,0.0,1.0
new-york-city,usa new york city wingate by wyndham manhattan midtown,0.95,4.82,2.14,4.62,4.0,3.306
new-york-city,usa new york city wolcott hotel,2.87,4.42,2.27,4.89,5.0,3.8899999999999997
new-york-city,usa new york city woogo central park,0.71,3.13,0.0,4.26,5.0,2.62
new-york-city,usa new york city wyndham garden hotel times square south,2.88,5.0,0.0,4.74,5.0,3.524
new-york-city,usa new york city w new york the court,1.25,2.68,3.33,4.5,4.09,3.17
new-york-city,usa new york city w new york the tuscany,0.29,3.79,3.0,5.0,3.57,3.13
new-york-city,usa new york city w new york times square,0.0,3.42,0.22,5.0,4.33,2.5940000000000003
new-york-city,usa new york city w new york union square,0.0,3.37,1.67,4.31,5.0,2.87
san-francisco,usa san francisco abigail hotel,4.0,4.41,0.0,1.67,5.0,3.016
san-francisco,usa san francisco adante hotel,3.64,4.56,0.0,5.0,5.0,3.6399999999999997
san-francisco,usa san francisco aida hotel,5.0,3.57,0.0,5.0,0.0,2.714
san-francisco,usa san francisco alexander inn,2.5,5.0,0.0,5.0,5.0,3.5
san-francisco,usa san francisco alexis park san francisco,0.0,4.05,0.0,5.0,5.0,2.81
san-francisco,usa san francisco alpha inn and suites san francisco,5.0,1.67,0.0,5.0,0.0,2.334
san-francisco,usa san francisco americas best value inn golden gate,1.67,4.0,0.0,5.0,5.0,3.134
san-francisco,usa san francisco americas best value inn suites soma,5.0,5.0,0.0,5.0,0.0,3.0
san-francisco,usa san francisco americas best value inn suites union square,5.0,0.0,0.0,0.0,0.0,1.0
san-francisco,usa san francisco america s best inn san francisco,0.0,4.29,0.0,5.0,5.0,2.8579999999999997
san-francisco,usa san francisco andrews hotel,1.79,5.0,0.0,5.0,5.0,3.3579999999999997
san-francisco,usa san francisco ansonia abby hotel,5.0,3.57,0.0,5.0,0.0,2.714
san-francisco,usa san francisco archstone south market,0.0,5.0,0.0,5.0,0.0,2.0
san-francisco,usa san francisco argonaut hotel a kimpton hotel,0.0,4.94,0.83,4.82,5.0,3.118
san-francisco,usa san francisco astoria hotel,2.84,4.27,0.0,4.6,5.0,3.342
san-francisco,usa san francisco baldwin hotel,2.22,4.8,5.0,5.0,5.0,4.404
san-francisco,usa san francisco bayside inn at the wharf pacific hotels,5.0,1.67,0.0,3.75,0.0,2.084
san-francisco,usa san francisco bay bridge inn,0.0,1.84,0.0,5.0,5.0,2.368
san-francisco,usa san francisco beach motel,0.0,2.5,0.0,5.0,0.0,1.5
san-francisco,usa san francisco beck s motor lodge,0.0,4.2,0.0,5.0,0.0,1.8399999999999999
san-francisco,usa san francisco beresford arms,2.27,4.72,1.0,4.29,5.0,3.4560000000000004
san-francisco,usa san francisco best western americania,0.93,4.47,0.0,3.4,5.0,2.76
san-francisco,usa san francisco best western carriage inn,2.04,4.58,0.0,5.0,5.0,3.3240000000000003
san-francisco,usa san francisco best western civic center motor inn,0.71,3.54,5.0,5.0,0.0,2.85
san-francisco,usa san francisco best western hotel tomo,1.96,4.87,0.0,5.0,5.0,3.3659999999999997
san-francisco,usa san francisco best western the hotel california,2.05,4.64,3.0,5.0,5.0,3.9379999999999997
san-francisco,usa san francisco best western tuscan inn fisherman s wharf a kimpton hotel,0.42,4.85,2.73,5.0,5.0,3.6
san-francisco,usa san francisco broadway manor inn,2.0,4.22,3.33,5.0,0.0,2.91
san-francisco,usa san francisco buena vista motor inn,3.06,4.24,0.0,5.0,3.0,3.06
san-francisco,usa san francisco campton place hotel,0.0,3.75,5.0,5.0,5.0,3.75
san-francisco,usa san francisco capri motel,1.0,5.0,0.0,5.0,5.0,3.2
san-francisco,usa san francisco carl hotel,2.14,3.57,0.0,5.0,0.0,2.1420000000000003
san-francisco,usa san francisco castle inn,2.24,4.91,2.27,5.0,5.0,3.8840000000000003
san-francisco,usa san francisco cathedral hill hotel,1.55,3.15,0.0,5.0,5.0,2.94
san-francisco,usa san francisco chancellor hotel on union square,1.53,4.94,2.0,5.0,5.0,3.694
san-francisco,usa san francisco chelsea motor inn,2.5,4.65,2.5,5.0,5.0,3.9299999999999997
san-francisco,usa san francisco civic center inn,2.5,0.0,5.0,0.0,0.0,1.5
san-francisco,usa san francisco clift hotel san francisco,0.0,4.14,0.0,5.0,2.86,2.4
san-francisco,usa san francisco club quarters san francisco,0.24,4.9,1.67,5.0,5.0,3.3620000000000005
san-francisco,usa san francisco columbus motor inn,2.21,4.95,5.0,5.0,3.75,4.182
san-francisco,usa san francisco comfort inn by the bay,2.24,4.49,0.0,4.86,3.33,2.984
san-francisco,usa san francisco cornell hotel de france,1.67,4.49,1.67,5.0,3.0,3.166
san-francisco,usa san francisco courtyard by marriott fisherman s wharf,1.67,5.0,3.33,5.0,5.0,4.0
san-francisco,usa san francisco courtyard san francisco downtown,0.0,5.0,5.0,4.76,5.0,3.9519999999999995
san-francisco,usa san francisco cova hotel,1.0,4.58,0.0,4.33,5.0,2.982
san-francisco,usa san francisco coventry motor inn,0.33,5.0,5.0,5.0,5.0,4.066
san-francisco,usa san francisco cow hollow motor inn and suites,3.26,4.89,5.0,5.0,5.0,4.63
san-francisco,usa san francisco crescent san francisco,5.0,5.0,0.0,5.0,0.0,3.0
san-francisco,usa san francisco days inn lombard street,2.0,2.89,0.0,5.0,0.0,1.9780000000000002
san-francisco,usa san francisco days inn san francisco at the beach,1.0,5.0,0.0,5.0,5.0,3.2
san-francisco,usa san francisco edwardian san francisco hotel,2.69,4.25,0.0,3.89,5.0,3.166
san-francisco,usa san francisco edward ii inn and suites,0.45,4.23,0.0,5.0,0.0,1.936
san-francisco,usa san francisco encore express hotel,5.0,2.06,0.0,5.0,0.0,2.412
san-francisco,usa san francisco executive hotel vintage court,1.97,3.83,1.67,5.0,3.33,3.1599999999999997
san-francisco,usa san francisco fairmont heritage place ghirardelli square,5.0,5.0,5.0,5.0,5.0,5.0
san-francisco,usa san francisco fitzgerald hotel union square,5.0,4.17,0.0,5.0,5.0,3.8340000000000005
san-francisco,usa san francisco four seasons hotel san francisco,0.0,5.0,5.0,4.41,5.0,3.882
san-francisco,usa san francisco francisco bay inn,2.71,4.78,0.38,4.17,3.75,3.158
san-francisco,usa san francisco galleria park,1.49,4.5,0.71,5.0,5.0,3.34
san-francisco,usa san francisco geary parkway motel,5.0,5.0,0.0,5.0,0.0,3.0
san-francisco,usa san francisco good nite inn san francisco airport,2.0,4.57,0.0,5.0,0.0,2.314
san-francisco,usa san francisco grand hyatt san francisco,0.0,4.27,3.33,5.0,5.0,3.5200000000000005
san-francisco,usa san francisco grant plaza hotel,2.5,2.61,0.0,3.75,5.0,2.772
san-francisco,usa san francisco great highway motor inn,0.0,5.0,0.0,5.0,0.0,2.0
san-francisco,usa san francisco greenwich inn,3.18,3.67,0.0,5.0,5.0,3.37
san-francisco,usa san francisco grosvenor suites,2.1,4.55,2.78,5.0,5.0,3.886
san-francisco,usa san francisco halcyon hotel,0.0,4.09,0.0,4.0,0.0,1.6179999999999999
san-francisco,usa san francisco handlery union square hotel,1.13,4.48,1.79,4.88,4.64,3.3840000000000003
san-francisco,usa san francisco harbor court hotel a kimpton hotel,0.0,4.66,0.0,5.0,5.0,2.932
san-francisco,usa san francisco harcourt hotel,0.0,3.33,0.0,0.0,0.0,0.666
san-francisco,usa san francisco heritage marina hotel,3.52,0.86,1.92,5.0,5.0,3.2600000000000002
san-francisco,usa san francisco hilton san francisco financial district,0.0,4.73,2.5,5.0,3.57,3.16
san-francisco,usa san francisco hilton san francisco fisherman s wharf,1.32,4.6,3.33,5.0,5.0,3.85
san-francisco,usa san francisco hilton san francisco union square,0.0,4.77,3.0,4.69,5.0,3.492
